都道府県市区町村コード,市区町村名,基準メッシュコード
38202,今治市,51322747
38202,今治市,51322748
38202,今治市,51322749
38202,今治市,51322755
38202,今治市,51322756
38202,今治市,51322757
38202,今治市,51322758
38202,今治市,51322759
38202,今治市,51322764
38202,今治市,51322765
38202,今治市,51322766
38202,今治市,51322767
38202,今治市,51322768
38202,今治市,51322769
38202,今治市,51322777
38202,今治市,51322778
38202,今治市,51322779
38202,今治市,51322785
38202,今治市,51322789
38202,今治市,51322795
38202,今治市,51322796
38202,今治市,51322798
38202,今治市,51322799
38202,今治市,51323706
38202,今治市,51323707
38202,今治市,51323709
38202,今治市,51323717
38202,今治市,51323718
38202,今治市,51323719
38202,今治市,51323727
38202,今治市,51323728
38202,今治市,51323729
38202,今治市,51323736
38202,今治市,51323737
38202,今治市,51323738
38202,今治市,51323739
38202,今治市,51323748
38202,今治市,51323749
38202,今治市,51323757
38202,今治市,51323758
38202,今治市,51330000
38202,今治市,51330001
38202,今治市,51330002
38202,今治市,51330003
38202,今治市,51330004
38202,今治市,51330010
38202,今治市,51330011
38202,今治市,51330012
38202,今治市,51330013
38202,今治市,51330014
38202,今治市,51330020
38202,今治市,51330021
38202,今治市,51330022
38202,今治市,51330023
38202,今治市,51330027
38202,今治市,51330028
38202,今治市,51330030
38202,今治市,51330031
38202,今治市,51330032
38202,今治市,51330033
38202,今治市,51330037
38202,今治市,51330040
38202,今治市,51330041
38202,今治市,51330042
38202,今治市,51330043
38202,今治市,51330050
38202,今治市,51330051
38202,今治市,51330052
38202,今治市,51330060
38202,今治市,51330061
38202,今治市,51330062
38202,今治市,51330067
38202,今治市,51330068
38202,今治市,51330070
38202,今治市,51330071
38202,今治市,51330077
38202,今治市,51330078
38202,今治市,51330079
38202,今治市,51330080
38202,今治市,51330081
38202,今治市,51330090
38202,今治市,51331021
38202,今治市,51331022
38202,今治市,51331030
38202,今治市,51331031
38202,今治市,51331032
38202,今治市,51331033
38202,今治市,51331040
38202,今治市,51331041
38202,今治市,51331042
38202,今治市,51331043
38202,今治市,51331044
38202,今治市,51331050
38202,今治市,51331051
38202,今治市,51331052
38202,今治市,51331053
38202,今治市,51331054
38202,今治市,51331061
38202,今治市,51331062
38202,今治市,51331063
38202,今治市,51331064
38202,今治市,51331065
38202,今治市,51331070
38202,今治市,51331071
38202,今治市,51331072
38202,今治市,51331073
38202,今治市,51331074
38202,今治市,51331075
38202,今治市,51331076
38202,今治市,51331080
38202,今治市,51331081
38202,今治市,51331082
38202,今治市,51331083
38202,今治市,51331084
38202,今治市,51331085
38202,今治市,51331086
38202,今治市,51331087
38202,今治市,51331088
38202,今治市,51331091
38202,今治市,51331092
38202,今治市,51331093
38202,今治市,51331094
38202,今治市,51331095
38202,今治市,51331096
38202,今治市,51331097
38202,今治市,51331098
38202,今治市,51331123
38202,今治市,51331124
38202,今治市,51331125
38202,今治市,51331133
38202,今治市,51331134
38202,今治市,51331135
38202,今治市,51331142
38202,今治市,51331144
38202,今治市,51331145
38202,今治市,51332001
38202,今治市,51332002
38202,今治市,51332003
38202,今治市,51332004
38202,今治市,51332005
38202,今治市,51332006
38202,今治市,51332007
38202,今治市,51332008
38202,今治市,51332009
38202,今治市,51332011
38202,今治市,51332012
38202,今治市,51332013
38202,今治市,51332014
38202,今治市,51332015
38202,今治市,51332016
38202,今治市,51332017
38202,今治市,51332018
38202,今治市,51332019
38202,今治市,51332021
38202,今治市,51332022
38202,今治市,51332023
38202,今治市,51332024
38202,今治市,51332025
38202,今治市,51332026
38202,今治市,51332027
38202,今治市,51332028
38202,今治市,51332032
38202,今治市,51332033
38202,今治市,51332034
38202,今治市,51332035
38202,今治市,51332036
38202,今治市,51332037
38202,今治市,51332038
38202,今治市,51332039
38202,今治市,51332044
38202,今治市,51332045
38202,今治市,51332046
38202,今治市,51332047
38202,今治市,51332048
38202,今治市,51332049
38202,今治市,51332050
38202,今治市,51332051
38202,今治市,51332052
38202,今治市,51332053
38202,今治市,51332054
38202,今治市,51332055
38202,今治市,51332056
38202,今治市,51332057
38202,今治市,51332058
38202,今治市,51332059
38202,今治市,51332060
38202,今治市,51332061
38202,今治市,51332062
38202,今治市,51332063
38202,今治市,51332064
38202,今治市,51332065
38202,今治市,51332066
38202,今治市,51332067
38202,今治市,51332068
38202,今治市,51332069
38202,今治市,51332070
38202,今治市,51332071
38202,今治市,51332072
38202,今治市,51332073
38202,今治市,51332074
38202,今治市,51332075
38202,今治市,51332076
38202,今治市,51332077
38202,今治市,51332078
38202,今治市,51332080
38202,今治市,51332081
38202,今治市,51332082
38202,今治市,51332083
38202,今治市,51332084
38202,今治市,51332085
38202,今治市,51332086
38202,今治市,51332087
38202,今治市,51332088
38202,今治市,51332090
38202,今治市,51332091
38202,今治市,51332092
38202,今治市,51332093
38202,今治市,51332094
38202,今治市,51332098
38202,今治市,51332130
38202,今治市,51332150
38202,今治市,51332151
38202,今治市,51332160
38202,今治市,51332161
38202,今治市,51333000
38202,今治市,51333001
38202,今治市,51333002
38202,今治市,51333003
38202,今治市,51333004
38202,今治市,51333010
38202,今治市,51333011
38202,今治市,51333012
38202,今治市,51333013
38202,今治市,51333014
38202,今治市,51333020
38202,今治市,51333021
38202,今治市,51333022
38202,今治市,51333023
38202,今治市,51333030
38202,今治市,51333031
38202,今治市,51333032
38202,今治市,51333033
38202,今治市,51333040
38202,今治市,51333041
38202,今治市,51333042
38202,今治市,51333043
38202,今治市,51333044
38202,今治市,51333050
38202,今治市,51333051
38202,今治市,51333052
38203,宇和島市,49324320
38203,宇和島市,49324321
38203,宇和島市,49324330
38203,宇和島市,49324331
38203,宇和島市,49324332
38203,宇和島市,49324341
38203,宇和島市,49324342
38203,宇和島市,49324351
38203,宇和島市,49324352
38203,宇和島市,49324358
38203,宇和島市,49324359
38203,宇和島市,49324361
38203,宇和島市,49324362
38203,宇和島市,49324363
38203,宇和島市,49324364
38203,宇和島市,49324365
38203,宇和島市,49324366
38203,宇和島市,49324367
38203,宇和島市,49324368
38203,宇和島市,49324369
38203,宇和島市,49324372
38203,宇和島市,49324373
38203,宇和島市,49324374
38203,宇和島市,49324375
38203,宇和島市,49324376
38203,宇和島市,49324377
38203,宇和島市,49324378
38203,宇和島市,49324379
38203,宇和島市,49324382
38203,宇和島市,49324383
38203,宇和島市,49324384
38203,宇和島市,49324387
38203,宇和島市,49324388
38203,宇和島市,49324389
38203,宇和島市,49324396
38203,宇和島市,49324397
38203,宇和島市,49324398
38203,宇和島市,49324399
38203,宇和島市,49324440
38203,宇和島市,49324441
38203,宇和島市,49324442
38203,宇和島市,49324443
38203,宇和島市,49324444
38203,宇和島市,49324445
38203,宇和島市,49324450
38203,宇和島市,49324451
38203,宇和島市,49324452
38203,宇和島市,49324453
38203,宇和島市,49324454
38203,宇和島市,49324455
38203,宇和島市,49324456
38203,宇和島市,49324457
38203,宇和島市,49324460
38203,宇和島市,49324461
38203,宇和島市,49324462
38203,宇和島市,49324463
38203,宇和島市,49324464
38203,宇和島市,49324465
38203,宇和島市,49324466
38203,宇和島市,49324467
38203,宇和島市,49324468
38203,宇和島市,49324469
38203,宇和島市,49324470
38203,宇和島市,49324471
38203,宇和島市,49324472
