都道府県市区町村コード,市区町村名,基準メッシュコード
44201,大分市,49316695
44201,大分市,49316696
44201,大分市,49316697
44201,大分市,49316698
44201,大分市,49316699
44201,大分市,49316760
44201,大分市,49316770
44201,大分市,49316780
44201,大分市,49316781
44201,大分市,49316790
44201,大分市,49316791
44201,大分市,49317401
44201,大分市,49317402
44201,大分市,49317403
44201,大分市,49317404
44201,大分市,49317405
44201,大分市,49317406
44201,大分市,49317407
44201,大分市,49317408
44201,大分市,49317409
44201,大分市,49317411
44201,大分市,49317412
44201,大分市,49317413
44201,大分市,49317414
44201,大分市,49317418
44201,大分市,49317419
44201,大分市,49317500
44201,大分市,49317501
44201,大分市,49317502
44201,大分市,49317503
44201,大分市,49317504
44201,大分市,49317505
44201,大分市,49317506
44201,大分市,49317507
44201,大分市,49317508
44201,大分市,49317509
44201,大分市,49317510
44201,大分市,49317511
44201,大分市,49317512
44201,大分市,49317513
44201,大分市,49317514
44201,大分市,49317515
44201,大分市,49317516
44201,大分市,49317517
44201,大分市,49317518
44201,大分市,49317520
44201,大分市,49317521
44201,大分市,49317522
44201,大分市,49317523
44201,大分市,49317524
44201,大分市,49317525
44201,大分市,49317526
44201,大分市,49317527
44201,大分市,49317532
44201,大分市,49317533
44201,大分市,49317534
44201,大分市,49317535
44201,大分市,49317536
44201,大分市,49317600
44201,大分市,49317601
44201,大分市,49317602
44201,大分市,49317607
44201,大分市,49317608
44201,大分市,49317609
44201,大分市,49317619
44201,大分市,49317700
44201,大分市,49317701
44201,大分市,49317710
44201,大分市,49317711
44201,大分市,49317712
44201,大分市,49317720
44201,大分市,49317721
44201,大分市,49317722
44201,大分市,49317725
44201,大分市,49317726
44201,大分市,49317734
44201,大分市,49317735
44201,大分市,49317736
44201,大分市,49317737
44202,別府市,49316370
44202,別府市,49316371
44202,別府市,49316372
44202,別府市,49316373
44202,別府市,49316375
44202,別府市,49316377
44202,別府市,49316378
44202,別府市,49316379
44202,別府市,49316380
44202,別府市,49316381
44202,別府市,49316382
44202,別府市,49316383
44202,別府市,49316384
44202,別府市,49316385
44202,別府市,49316386
44202,別府市,49316387
44202,別府市,49316388
44202,別府市,49316389
44202,別府市,49316390
44202,別府市,49316391
44202,別府市,49316392
44202,別府市,49316393
44202,別府市,49316394
44202,別府市,49316395
44202,別府市,49316396
44202,別府市,49316397
44202,別府市,49316398
44202,別府市,49316399
44202,別府市,49316460
44202,別府市,49316470
44202,別府市,49316480
44202,別府市,49316490
44202,別府市,49316491
44202,別府市,49317300
44202,別府市,49317301
44202,別府市,49317302
44202,別府市,49317303
44202,別府市,49317304
44202,別府市,49317305
44202,別府市,49317306
44202,別府市,49317307
44202,別府市,49317308
44202,別府市,49317309
44202,別府市,49317311
44202,別府市,49317312
44202,別府市,49317313
44202,別府市,49317314
44202,別府市,49317315
44202,別府市,49317316
44202,別府市,49317317
44202,別府市,49317318
44202,別府市,49317319
44202,別府市,49317321
44202,別府市,49317322
44202,別府市,49317323
44202,別府市,49317324
44202,別府市,49317325
44202,別府市,49317326
44202,別府市,49317327
44202,別府市,49317328
44202,別府市,49317329
44202,別府市,49317331
44202,別府市,49317332
44202,別府市,49317333
44202,別府市,49317334
44202,別府市,49317335
44202,別府市,49317336
44202,別府市,49317337
44202,別府市,49317338
44202,別府市,49317339
44202,別府市,49317342
44202,別府市,49317343
44202,別府市,49317344
44202,別府市,49317345
44202,別府市,49317346
44202,別府市,49317347
44202,別府市,49317348
44202,別府市,49317349
44202,別府市,49317353
44202,別府市,49317354
44202,別府市,49317355
44202,別府市,49317356
44202,別府市,49317357
44202,別府市,49317358
44202,別府市,49317359
44202,別府市,49317363
44202,別府市,49317364
44202,別府市,49317365
44202,別府市,49317366
44202,別府市,49317367
44202,別府市,49317368
44202,別府市,49317369
44202,別府市,49317373
44202,別府市,49317374
44202,別府市,49317375
44202,別府市,49317376
44202,別府市,49317377
44202,別府市,49317378
44202,別府市,49317379
44202,別府市,49317381
44202,別府市,49317382
44202,別府市,49317383
44202,別府市,49317384
44202,別府市,49317385
44202,別府市,49317386
44202,別府市,49317387
44202,別府市,49317388
44202,別府市,49317389
44202,別府市,49317391
44202,別府市,49317392
44202,別府市,49317393
44202,別府市,49317394
44202,別府市,49317395
44202,別府市,49317396
44202,別府市,49317397
44202,別府市,49317398
44202,別府市,49317399
44202,別府市,49317400
44202,別府市,49317401
44202,別府市,49317410
44202,別府市,49317411
44202,別府市,49317420
44202,別府市,49317421
44202,別府市,49317430
44202,別府市,49317440
44202,別府市,49317450
44202,別府市,49317460
44202,別府市,49317470
44202,別府市,49317480
44202,別府市,50310301
44202,別府市,50310302
44202,別府市,50310303
44202,別府市,50310304
44202,別府市,50310305
44202,別府市,50310306
44202,別府市,50310307
44202,別府市,50310308
44202,別府市,50310309
44202,別府市,50310312
44202,別府市,50310313
44202,別府市,50310314
44202,別府市,50310315
44202,別府市,50310316
44202,別府市,50310317
44202,別府市,50310318
44202,別府市,50310319
44202,別府市,50310322
44202,別府市,50310326
44202,別府市,50310327
44202,別府市,50310328
44202,別府市,50310329
44203,中津市,50300779
44203,中津市,50300788
44203,中津市,50300789
44203,中津市,50300797
44203,中津市,50300798
44203,中津市,50300799
44203,中津市,50301707
44203,中津市,50301708
44203,中津市,50301709
44203,中津市,50301715
44203,中津市,50301716
44203,中津市,50301717
44203,中津市,50301718
44203,中津市,50301719
44203,中津市,50301725
44203,中津市,50301726
44203,中津市,50301727
44203,中津市,50301728
44203,中津市,50301729
44203,中津市,50301734
44203,中津市,50301735
44203,中津市,50301736
44203,中津市,50301737
44203,中津市,50301738
44203,中津市,50301739
44203,中津市,50301744
44203,中津市,50301745
44203,中津市,50301746
44203,中津市,50301747
44203,中津市,50301748
44203,中津市,50301749
44203,中津市,50301754
44203,中津市,50301755
44203,中津市,50301756
44203,中津市,50301757
44203,中津市,50301758
44203,中津市,50301759
44203,中津市,50301764
44203,中津市,50301765
44203,中津市,50301766
44203,中津市,50301767
44203,中津市,50301768
44203,中津市,50301769
44203,中津市,50301774
44203,中津市,50301775
44203,中津市,50301776
44203,中津市,50301777
44203,中津市,50301778
44203,中津市,50301779
44203,中津市,50301785
44203,中津市,50301786
44203,中津市,50301787
44203,中津市,50301788
44203,中津市,50301789
44203,中津市,50301796
44203,中津市,50301797
44203,中津市,50301798
44203,中津市,50301799
44203,中津市,50302707
44203,中津市,50302708
44203,中津市,50302709
44203,中津市,50302719
44203,中津市,50310031
44203,中津市,50310032
44203,中津市,50310033
44203,中津市,50310034
44203,中津市,50310041
44203,中津市,50310042
44203,中津市,50310043
44203,中津市,50310044
44203,中津市,50310049
44203,中津市,50310050
44203,中津市,50310051
44203,中津市,50310052
44203,中津市,50310053
44203,中津市,50310054
44203,中津市,50310055
44203,中津市,50310058
44203,中津市,50310059
44203,中津市,50310060
44203,中津市,50310061
44203,中津市,50310062
44203,中津市,50310063
44203,中津市,50310064
44203,中津市,50310065
44203,中津市,50310066
44203,中津市,50310067
44203,中津市,50310068
44203,中津市,50310069
44203,中津市,50310070
44203,中津市,50310071
44203,中津市,50310072
44203,中津市,50310073
44203,中津市,50310074
44203,中津市,50310075
44203,中津市,50310076
44203,中津市,50310077
44203,中津市,50310078
44203,中津市,50310079
44203,中津市,50310080
44203,中津市,50310081
44203,中津市,50310082
44203,中津市,50310083
44203,中津市,50310084
44203,中津市,50310085
44203,中津市,50310086
44203,中津市,50310087
44203,中津市,50310088
44203,中津市,50310089
44203,中津市,50310090
44203,中津市,50310091
44203,中津市,50310092
44203,中津市,50310093
44203,中津市,50310094
44203,中津市,50310095
44203,中津市,50310096
44203,中津市,50310097
44203,中津市,50310098
44203,中津市,50310099
44203,中津市,50310115
44203,中津市,50310116
44203,中津市,50310124
44203,中津市,50310125
44203,中津市,50310126
44203,中津市,50310130
44203,中津市,50310132
44203,中津市,50310133
44203,中津市,50310134
44203,中津市,50310135
44203,中津市,50310136
44203,中津市,50310137
44203,中津市,50310140
44203,中津市,50310141
44203,中津市,50310142
44203,中津市,50310143
44203,中津市,50310144
44203,中津市,50310145
44203,中津市,50310146
44203,中津市,50310147
44203,中津市,50310148
44203,中津市,50310150
44203,中津市,50310151
44203,中津市,50310152
44203,中津市,50310153
44203,中津市,50310154
44203,中津市,50310155
44203,中津市,50310156
44203,中津市,50310157
44203,中津市,50310158
44203,中津市,50310160
44203,中津市,50310161
44203,中津市,50310162
44203,中津市,50310163
44203,中津市,50310164
44203,中津市,50310165
44203,中津市,50310166
44203,中津市,50310167
44203,中津市,50310168
44203,中津市,50310170
44203,中津市,50310171
44203,中津市,50310172
44203,中津市,50310173
44203,中津市,50310174
44203,中津市,50310175
44203,中津市,50310176
44203,中津市,50310177
44203,中津市,50310178
44203,中津市,50310180
44203,中津市,50310181
44203,中津市,50310182
44203,中津市,50310183
44203,中津市,50310184
44203,中津市,50310185
44203,中津市,50310186
44203,中津市,50310187
44203,中津市,50310188
44203,中津市,50310190
44203,中津市,50310191
44203,中津市,50310192
44203,中津市,50310193
44203,中津市,50310194
44203,中津市,50310195
44203,中津市,50310196
44203,中津市,50310197
44203,中津市,50310198
44203,中津市,50310199
44203,中津市,50310290
44203,中津市,50311000
44203,中津市,50311001
44203,中津市,50311002
44203,中津市,50311003
44203,中津市,50311004
44203,中津市,50311005
44203,中津市,50311006
44203,中津市,50311007
44203,中津市,50311008
44203,中津市,50311009
44203,中津市,50311010
44203,中津市,50311011
44203,中津市,50311012
44203,中津市,50311013
44203,中津市,50311014
44203,中津市,50311015
44203,中津市,50311016
44203,中津市,50311017
44203,中津市,50311018
44203,中津市,50311019
44203,中津市,50311020
44203,中津市,50311021
44203,中津市,50311022
44203,中津市,50311023
44203,中津市,50311024
44203,中津市,50311025
44203,中津市,50311026
44203,中津市,50311027
44203,中津市,50311028
44203,中津市,50311029
44203,中津市,50311030
44203,中津市,50311031
44203,中津市,50311032
44203,中津市,50311033
44203,中津市,50311034
44203,中津市,50311035
44203,中津市,50311036
44203,中津市,50311037
44203,中津市,50311038
44203,中津市,50311039
44203,中津市,50311040
44203,中津市,50311041
44203,中津市,50311042
44203,中津市,50311043
44203,中津市,50311044
44203,中津市,50311045
44203,中津市,50311046
44203,中津市,50311047
44203,中津市,50311048
44203,中津市,50311049
44203,中津市,50311050
44203,中津市,50311051
44203,中津市,50311052
44203,中津市,50311053
44203,中津市,50311054
44203,中津市,50311055
44203,中津市,50311056
44203,中津市,50311057
44203,中津市,50311058
44203,中津市,50311059
44203,中津市,50311060
44203,中津市,50311061
44203,中津市,50311062
44203,中津市,50311063
44203,中津市,50311064
44203,中津市,50311065
44203,中津市,50311066
44203,中津市,50311067
44203,中津市,50311068
44203,中津市,50311069
44203,中津市,50311070
44203,中津市,50311071
44203,中津市,50311072
44203,中津市,50311073
44203,中津市,50311074
44203,中津市,50311075
44203,中津市,50311076
44203,中津市,50311077
44203,中津市,50311078
44203,中津市,50311079
44203,中津市,50311080
44203,中津市,50311081
44203,中津市,50311082
44203,中津市,50311083
44203,中津市,50311084
44203,中津市,50311085
44203,中津市,50311086
44203,中津市,50311087
44203,中津市,50311088
44203,中津市,50311089
44203,中津市,50311090
44203,中津市,50311091
44203,中津市,50311092
44203,中津市,50311093
44203,中津市,50311094
44203,中津市,50311095
44203,中津市,50311096
44203,中津市,50311097
44203,中津市,50311098
44203,中津市,50311099
44203,中津市,50311100
44203,中津市,50311101
44203,中津市,50311102
44203,中津市,50311103
44203,中津市,50311104
44203,中津市,50311105
44203,中津市,50311106
44203,中津市,50311107
44203,中津市,50311108
44203,中津市,50311109
44203,中津市,50311110
44203,中津市,50311111
44203,中津市,50311112
44203,中津市,50311113
44203,中津市,50311114
44203,中津市,50311115
44203,中津市,50311116
44203,中津市,50311117
44203,中津市,50311118
44203,中津市,50311119
44203,中津市,50311120
44203,中津市,50311121
44203,中津市,50311122
44203,中津市,50311123
44203,中津市,50311124
44203,中津市,50311125
44203,中津市,50311126
44203,中津市,50311127
44203,中津市,50311128
44203,中津市,50311129
44203,中津市,50311130
44203,中津市,50311131
44203,中津市,50311132
44203,中津市,50311133
44203,中津市,50311134
44203,中津市,50311135
44203,中津市,50311136
44203,中津市,50311137
44203,中津市,50311138
44203,中津市,50311139
44203,中津市,50311140
44203,中津市,50311141
44203,中津市,50311142
44203,中津市,50311143
44203,中津市,50311144
44203,中津市,50311145
44203,中津市,50311146
44203,中津市,50311147
44203,中津市,50311148
44203,中津市,50311149
44203,中津市,50311150
44203,中津市,50311151
44203,中津市,50311152
44203,中津市,50311153
44203,中津市,50311154
44203,中津市,50311155
44203,中津市,50311156
44203,中津市,50311157
44203,中津市,50311158
44203,中津市,50311159
44203,中津市,50311160
44203,中津市,50311161
44203,中津市,50311162
44203,中津市,50311163
44203,中津市,50311164
44203,中津市,50311165
44203,中津市,50311166
44203,中津市,50311167
44203,中津市,50311168
44203,中津市,50311169
44203,中津市,50311170
44203,中津市,50311171
44203,中津市,50311172
44203,中津市,50311173
44203,中津市,50311174
44203,中津市,50311175
44203,中津市,50311176
44203,中津市,50311177
44203,中津市,50311178
44203,中津市,50311179
44203,中津市,50311180
44203,中津市,50311181
44203,中津市,50311182
44203,中津市,50311183
44203,中津市,50311184
44203,中津市,50311185
44203,中津市,50311186
44203,中津市,50311187
44203,中津市,50311188
44203,中津市,50311189
44203,中津市,50311190
44203,中津市,50311191
44203,中津市,50311192
44203,中津市,50311193
44203,中津市,50311194
44203,中津市,50311195
44203,中津市,50311196
44203,中津市,50311197
44203,中津市,50311198
44203,中津市,50311199
44203,中津市,50311200
44203,中津市,50311210
44203,中津市,50311220
44203,中津市,50311270
44203,中津市,50311280
44203,中津市,50311281
44203,中津市,50311290
44203,中津市,50311291
44203,中津市,50312000
44203,中津市,50312001
44203,中津市,50312002
44203,中津市,50312003
44203,中津市,50312004
44203,中津市,50312005
44203,中津市,50312006
44203,中津市,50312007
44203,中津市,50312008
44203,中津市,50312009
44203,中津市,50312010
44203,中津市,50312011
44203,中津市,50312012
44203,中津市,50312013
44203,中津市,50312014
44203,中津市,50312015
44203,中津市,50312018
44203,中津市,50312022
44203,中津市,50312023
44203,中津市,50312100
44203,中津市,50312101
44203,中津市,50312102
44203,中津市,50312103
44203,中津市,50312104
44203,中津市,50312105
44203,中津市,50312106
44203,中津市,50312107
44203,中津市,50312108
44203,中津市,50312109
44203,中津市,50312112
44203,中津市,50312113
44203,中津市,50312114
44203,中津市,50312115
44203,中津市,50312116
44203,中津市,50312117
44203,中津市,50312118
44203,中津市,50312119
44203,中津市,50312123
44203,中津市,50312124
44203,中津市,50312125
44203,中津市,50312126
44203,中津市,50312127
44203,中津市,50312128
44203,中津市,50312129
44203,中津市,50312133
44203,中津市,50312134
44203,中津市,50312135
44203,中津市,50312136
44203,中津市,50312137
44203,中津市,50312138
44203,中津市,50312139
44203,中津市,50312143
44203,中津市,50312144
44203,中津市,50312145
44203,中津市,50312146
44203,中津市,50312147
44203,中津市,50312148
44203,中津市,50312149
44203,中津市,50312154
44203,中津市,50312155
44203,中津市,50312156
44203,中津市,50312157
44203,中津市,50312158
44203,中津市,50312159
44203,中津市,50312165
44203,中津市,50312166
44203,中津市,50312167
44203,中津市,50312168
44203,中津市,50312169
44203,中津市,50312174
44203,中津市,50312175
44203,中津市,50312176
44203,中津市,50312177
44203,中津市,50312178
44203,中津市,50312179
44203,中津市,50312184
44203,中津市,50312185
44203,中津市,50312186
44203,中津市,50312187
44203,中津市,50312188
44203,中津市,50312189
44203,中津市,50312193
44203,中津市,50312194
44203,中津市,50312195
44203,中津市,50312196
44203,中津市,50312197
44203,中津市,50312198
44203,中津市,50312199
44203,中津市,50312200
44203,中津市,50312201
44203,中津市,50312210
44203,中津市,50312211
44203,中津市,50312220
44203,中津市,50312230
44203,中津市,50312240
44203,中津市,50312250
44203,中津市,50312260
44203,中津市,50312261
44203,中津市,50312270
44203,中津市,50312271
44203,中津市,50312272
44203,中津市,50312280
44203,中津市,50312281
44203,中津市,50312282
44203,中津市,50312290
44203,中津市,50312291
44203,中津市,50312292
44203,中津市,50313103
44203,中津市,50313104
44203,中津市,50313105
44203,中津市,50313106
44203,中津市,50313107
44203,中津市,50313108
44203,中津市,50313109
44203,中津市,50313113
44203,中津市,50313114
44203,中津市,50313115
44203,中津市,50313116
44203,中津市,50313117
44203,中津市,50313118
44203,中津市,50313119
44203,中津市,50313124
44203,中津市,50313125
44203,中津市,50313126
44203,中津市,50313127
44203,中津市,50313128
44203,中津市,50313129
44203,中津市,50313134
44203,中津市,50313135
44203,中津市,50313136
44203,中津市,50313137
44203,中津市,50313139
44203,中津市,50313144
44203,中津市,50313145
44203,中津市,50313146
44203,中津市,50313200
44203,中津市,50313201
44203,中津市,50313210
44203,中津市,50313211
44203,中津市,50313220
44203,中津市,50313230
44204,日田市,49304727
44204,日田市,49304728
44204,日田市,49304729
44204,日田市,49304736
44204,日田市,49304737
44204,日田市,49304738
44204,日田市,49304739
44204,日田市,49304746
